0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	73	11	0	4	2	0	4	2	0	4	2	-2	73	11	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	73	10	0	4	2	0	4	2	0	4	2	-2	73	10	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	73	14	-2	73	5	-2	73	5	-2	73	5	-2	73	14	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2
