-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	82	110	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	19	72	-2	19	0
-2	16	0	-2	16	0	-2	16	32	-2	16	36	-2	16	118	-2	90	15	-2	16	-20	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	0	-2	16	0	-2	16	34	-2	38	-39	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-77	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	0	-2	16	0	-2	16	50	-2	38	-56	-2	38	0	-2	38	0	-2	38	0	-2	38	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	36	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	0	-2	16	0	-2	16	18	-2	38	-20	-2	38	100	-2	38	100	-2	38	100	-2	38	118	-2	16	-120	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	53	9	-2	53	1	-2	53	1	-2	53	1	-2	53	1	-2	53	1	-2	53	1	-2	53	1	-2	53	1	-2	53	1	-2	53	3	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	0	-2	16	0	-2	16	16	-2	16	17	-2	16	-77	-2	19	-39	-2	19	-77	-2	16	-51	-2	16	-32	-2	16	4	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	53	8	-2	53	0	-2	53	0	-2	53	0	-2	53	0	-2	53	0	-2	53	0	-2	53	0	-2	53	0	-2	53	0	-2	53	2	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	32	-2	16	4	-2	16	64	-2	16	0	-2	16	50	-2	19	-56	-2	19	50	-2	82	-1	-2	16	106	-2	82	-1	-2	16	72	-2	16	32	-2	16	4	-2	16	64	-2	16	50	-2	53	12	-2	53	4	-2	53	4	-2	53	4	-2	53	4	-2	53	4	-2	53	4	-2	53	4	-2	53	4	-2	53	4	-2	53	6	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	34	0	0	2	-2	16	76	-2	16	64	-2	16	50	-2	19	-56	-2	19	50	-2	90	15	-2	16	-6	-2	90	15	-2	16	-56	-2	16	2	-2	25	-1	-2	16	8	-2	16	50	-2	73	9	-2	73	1	-2	73	1	-2	73	1	-2	73	1	-2	73	1	-2	73	1	-2	73	1	-2	73	1	-2	73	1	-2	73	3	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	50	-2	38	-3	-2	38	-9	-2	16	72	-2	16	50	-2	19	-56	-2	19	50	-2	82	-1	-2	16	-2	-2	82	-1	-2	16	-56	-2	16	16	-2	16	1	-2	16	-128	-2	16	50	-2	73	8	-2	73	0	-2	73	0	-2	73	0	-2	73	0	-2	16	0	-2	73	0	-2	73	0	-2	73	0	-2	73	0	-2	73	2	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	0
-2	16	50	-2	19	-39	-2	19	-109	-2	16	-20	-2	16	118	-2	19	-120	-2	19	18	-2	90	15	-2	19	-101	-2	90	15	-2	16	-20	-2	16	100	-2	16	100	-2	16	100	-2	16	118	-2	73	12	-2	73	4	-2	73	4	-2	73	4	-2	73	4	-2	16	-2	-2	73	4	-2	73	4	-2	73	4	-2	73	4	-2	73	6	-2	16	-20	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	118	-2	19	-120	-2	19	0
